"stateName","year","stateAbb","violent_crime","homicide","rape_legacy","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","violent_crimeChange","homicideChange","rape_legacyChange","robberyChange","aggravated_assaultChange","property_crimeChange","larcenyChange","stateName.1","minorChange","prohibited","decriminalized","medicalNoTHC","medical","Recreational","RecreationalAndMedical","VotersNoChange","VotersNoInfo","VotersStateLegislature","VotersBallotMeasure","motor_vehicle_theftChange","income","stateColor"
"Washington",1999,"WA",377.252225841986,2.97062675534074,47.0957259282383,100.897077163854,226.288795994553,4877.96022521868,949.419259841417,3341.24284422051,587.298121156752,-51.2940916127513,-0.966796341864389,-1.06739588578873,-14.7119929714949,-34.5479064136033,-560.939405647909,-416.412279702855,"Washington",0,0,0,0,1,0,1,1,0,0,0,-31.4397941183406,65551,0.576377258509007
"West Virginia",1999,"WV",350.650385626876,4.37206131068864,18.6504387557224,36.5814243843695,291.046461176096,2370.0446282309,570.19427448133,1591.65168728361,208.198666465958,102.00322935962,0.0650486105229833,-0.0685010565360002,-0.746019017066182,102.7527008227,71.480299130953,93.7499755221531,"West Virginia",0,1,0,0,0,0,0,1,0,0,0,21.0092683433735,42233,0.461963412098167
"Wisconsin",1999,"WI",245.845781482183,3.4092341869624,20.0935311019292,84.7356586469035,137.607357546388,3050.29325127808,488.206144773225,2298.89041807115,263.196688433706,-3.17795511812361,-0.227825537386755,0.242841974823577,-0.907526651718229,-2.2854449038422,-243.810883484553,-153.904375190717,"Wisconsin",0,1,0,0,0,0,0,1,0,0,0,-8.81709410840693,65831,0.52402634453802
"Wyoming",1999,"WY",232.484435010696,2.29356841714588,28.5653521044533,15.4294602607996,186.196054228298,3225.17420694659,489.781110170516,2611.12338981072,124.269706965359,-15.1247125984513,-2.4881363645589,0.914624453725626,-0.786755955416632,-12.7644447322014,-334.908953136567,-249.375570688243,"Wyoming",0,1,0,0,0,0,0,1,0,0,0,-14.8155321198803,53694,0.256038784869801
"Alabama",2000,"AL",486.159519686987,7.39807964741067,33.3250882597648,128.218389512266,317.217962267545,4059.70182815768,906.905623889726,2864.76580243305,288.030401834904,-4.03902662866324,-0.496906510046931,-1.29843074381015,7.00174697298256,-9.24543634778871,137.426937097043,127.47112356218,"Alabama",0,1,0,0,0,0,0,1,0,0,0,-12.5282885768301,49389,0.374287557653259
"Alaska",2000,"AK",566.887636936701,4.30668716862435,79.2749452891223,78.1583967639234,405.147607715031,3682.53654303816,621.91752853579,2685.77772389988,374.84129060249,-63.943678640377,-4.08717885236032,-4.17945341951375,-13.2056064644866,-42.4714399040163,-46.1155957834699,-2.51928982086201,"Alaska",0,0,0,0,1,0,1,1,0,0,0,-54.2143994701497,73681,0.370031626942483
"Arizona",2000,"AZ",531.727865105118,6.99718865044306,30.7369540438683,146.258784492827,347.73493791798,5297.80736564228,1011.61026555793,3444.11760578424,842.079494300117,-19.3849499943773,-1.03908844373959,1.79379982185105,-6.26305785718171,-13.8766035153071,-47.1749419914267,-66.1240433937592,"Arizona",0,1,0,0,0,0,0,1,0,0,0,41.6537390365653,55467,0.464420544005117
"Arkansas",2000,"AR",445.27567891075,6.28413256527269,31.7199072342336,74.8485075185157,332.423131592728,3670.0456347722,802.087229744894,2608.66312560784,259.295279419466,20.0928459811866,0.679307241809594,3.8917535303259,-4.48132782896187,20.0031130380129,53.0519611697905,103.071038523748,"Arkansas",0,1,0,0,0,0,0,1,0,0,0,-1.89741957045055,41404,0.35231749435882
"California",2000,"CA",621.555231088845,6.13787672805291,28.8884674285703,177.874427603877,408.654459328344,3118.19194625546,656.280438436299,1924.48563471137,537.425873107798,-5.62304953954708,0.0887209563784035,0.639965937204543,-3.26535462832558,-3.08638180480455,-59.606077170065,-69.7475436801074,"California",0,0,1,0,1,0,1,1,0,0,0,29.1157661692836,65272,0.621355574250186
"Colorado",2000,"CO",334.018326253627,3.11536547073056,41.2437189931046,70.5374540163919,219.121787773399,3648.62769313464,630.815009830838,2623.48646129588,394.326222007918,-6.47839808948549,-1.44562895425501,-0.150387166629336,-4.80524307958594,-0.0771388890152025,-74.179226658176,-69.4232633112715,"Colorado",0,0,1,0,1,0,1,0,0,0,1,29.5699381286667,67258,0.507872742121394
"Connecticut",2000,"CT",324.703830348268,2.8776429168141,19.9085907918363,112.521710788078,189.39588585154,2907.97562225358,511.985529567047,2011.35494404012,384.635148646407,-20.8748677200925,-0.382533480057231,-0.0180948488538668,-10.9993650335705,-9.47487435761093,-135.688499139549,-100.112010415822,"Connecticut",0,1,0,0,0,0,0,1,0,0,0,40.4275528010293,69951,0.598831537586623
"Delaware",2000,"DE",684.405308831036,3.19040326697295,54.1092394078612,177.896886166411,449.208779989791,3793.64471669219,665.645737621235,2725.88055130168,402.11842776927,-49.9969376382859,0.00542785763725151,-16.0929269062464,-20.1024184472909,-13.8070201423857,-309.930683619406,-277.816674319319,"Delaware",0,1,0,0,0,0,0,1,0,0,0,-1.70991267275156,70220,0.64842972675389
"Florida",2000,"FL",812.000567124617,5.64997273872511,44.1548810821519,199.025451656819,563.170261646921,4882.73397112745,1081.8039718495,3242.93418663981,557.995812638144,-41.9595701082937,-0.034536094564853,-2.10206506999816,-12.5322467034224,-27.2907222403086,-468.738085044763,-291.553113015995,"Florida",0,1,0,0,0,0,0,1,0,0,0,-58.7039110907558,54174,0.514943174993311
"Georgia",2000,"GA",504.724085021926,7.9521619436403,24.0397153687928,161.852758453508,310.879449255984,4246.40561669382,836.601639318029,2937.04733906125,472.756638314542,-29.2219669744175,0.466516919860863,-5.73594639817894,-4.57765457947457,-19.3748829166247,-368.025885160254,-245.109348457366,"Georgia",0,1,0,0,0,0,0,1,0,0,0,-42.3790020868834,58420,0.435177075577255
"Hawaii",2000,"HI",243.822516357321,2.88889237390191,28.5587646105732,92.6921753111956,119.682684061651,4955.11073949867,880.286776218968,3570.17573545009,504.648227829608,8.89994801678566,-0.822631147456641,-1.30212917490245,4.62784448623358,6.39686385291114,354.592981967441,157.429857560905,"Hawaii",0,0,0,0,1,0,1,0,0,1,0,111.564145794816,71867,0.672412244913894
"Idaho",2000,"ID",252.482122611872,1.23652095555248,29.6765029332596,17.2340108180127,204.335087905048,2933.72324960798,566.481162762481,2206.03066726535,161.211419580155,7.5352503581374,-0.760762738623439,-3.63818908559481,-0.581759734036503,12.5159619163921,28.6341707552237,63.0251547623534,"Idaho",0,1,0,0,0,0,0,1,0,0,0,9.57764151831887,52438,0.337188473177243
"Illinois",2000,"IL",653.78922938689,7.23068535382811,31.6121054556004,206.461028015041,408.485410562421,3585.37317703995,659.055229633442,2521.56865934317,404.749288063338,-35.6768736426183,-0.511492696478731,-3.81722264042568,-10.9218519597621,-20.4263063459517,-239.864674377842,-124.739129749677,"Illinois",0,1,0,0,0,0,0,1,0,0,0,-62.4857979375012,64224,0.570262475252933
"Indiana",2000,"IN",349.149779992879,5.78901189625499,28.9286134247515,103.314127080323,211.118027591549,3402.77132498477,676.064491566051,2379.85950133912,346.847332079596,-25.431590284028,-0.790266473012817,1.88794759504979,-5.99275856357346,-20.5365128424915,11.3804874123421,44.4007750369319,"Indiana",0,1,0,0,0,0,0,1,0,0,0,5.43158243140192,56975,0.477995324051466
"Iowa",2000,"IA",266.409324463046,1.57193803556954,23.1006546096741,36.5988181759778,205.137913641825,2967.34059523142,558.448073419075,2225.24915217864,183.643369633711,-13.578254878094,0.0733736950580841,-4.0826055205337,-0.0288823328022403,-9.54014071981621,23.7768767984198,53.5157697760346,"Iowa",0,1,0,0,0,0,0,1,0,0,0,4.68690710984299,57151,0.522576442807513
"Kansas",2000,"KS",389.44836703221,6.28622483557244,38.0149217867162,76.1786299600732,268.968590449848,4019.35264531036,799.131682647565,2978.59187075819,241.629091904607,6.67515836862691,0.257706931627835,-2.11240051141511,-0.948720973518178,9.47857292193237,-36.4834875159704,-25.1925313560082,"Kansas",0,1,0,0,0,0,0,1,0,0,0,13.7511151355008,57246,0.307380838960966
"Kentucky",2000,"KY",294.499759882368,4.77513682746342,26.9931309780445,80.5587850270513,182.172707049809,2665.24385733079,626.161465437535,1809.62840775908,229.453984134175,-13.8198452504008,-0.350058049866429,-1.99072970754498,2.19127320817516,-13.6703307011645,20.1383553204741,24.167045542873,"Kentucky",0,1,0,0,0,0,0,1,0,0,0,5.53598725221218,50562,0.391190921529449
"Louisiana",2000,"LA",681.140377571954,12.5308348042147,33.4976066105524,168.539728116687,466.5722080405,4741.66788991483,1035.78537902195,3229.93455323994,475.947957652939,-51.5390268701423,1.8264374240473,0.37801813516279,-5.0865122953864,-48.656970133966,-272.450249578568,-195.221009329896,"Louisiana",0,1,0,0,0,0,0,1,0,0,0,-20.2740533785374,42828,0.328163783735047
"Maine",2000,"ME",109.575244936361,1.1765416421227,25.0995550319509,19.3737190402871,63.9254292220001,2510.19081152352,531.404641692087,1875.09363310569,103.692536725747,-2.47225554247461,-0.818606158426364,6.02594205870189,-0.0191175810497697,-7.66047386170037,-252.530250852781,-151.338084955989,"Maine",0,0,1,0,1,0,1,1,0,0,0,-31.4986782394573,51957,0.543748768931911
"Maryland",2000,"MD",786.615880793417,8.11859032573672,29.1325229595622,256.018801899977,493.345965608141,4029.50182441717,744.380330656968,2745.65060683631,539.470886923896,43.1951360152671,-0.872765211023999,-0.857998411439645,-7.65028218447321,52.576181822204,-146.605765563096,-102.501447234033,"Maryland",0,1,0,0,0,0,0,1,0,0,0,47.4213722057242,76034,0.654415383625182
"Massachusetts",2000,"MA",476.130700160984,1.96878390738085,26.7124600553433,91.5878273713569,355.861628826902,2549.98466711093,481.958300526831,1660.472347485,407.554019099094,-74.8339778907427,-0.00687052410111111,-0.217976990185331,-4.45812699847491,-70.1510033779813,-161.471488987795,-102.151477061336,"Massachusetts",0,1,0,0,0,0,0,1,0,0,0,-7.46296262237797,65184,0.630179793057663
"Michigan",2000,"MI",555.006397379711,6.73143602761157,50.5612347365443,137.969283722885,359.74444289267,3554.85224850087,702.222601445458,2291.93825512324,560.691391932178,-19.9154758382006,-0.314547888282704,1.40155702694526,-5.00843018482317,-15.9940547920398,-195.101496388888,-104.213319704859,"Michigan",0,1,0,0,0,0,0,1,0,0,0,-15.1530489639295,63454,0.559906447851076
"Minnesota",2000,"MN",280.781765711369,3.06943072630252,45.5332769994546,75.4754720977567,156.703585887855,3207.61609105354,530.869224159713,2403.70982374353,273.037043150301,6.77950249664929,0.263446525249984,2.8571889267302,-6.54721533151785,10.2060823761869,-115.946554009556,-61.7032799514059,"Minnesota",0,1,1,0,0,0,0,1,0,0,0,-4.94385437934392,75638,0.593485156250561
"Mississippi",2000,"MS",360.922121393855,8.9641707368689,35.8215293367428,95.0202098108103,221.116211509433,3643.46083079231,946.264893706027,2452.2455775,244.950359586284,11.6143979403929,1.27080447737274,-5.93213918897349,-16.6238986779344,32.8996313299281,-277.627625221317,71.3112560928307,"Mississippi",0,1,1,0,0,0,0,1,0,0,0,-243.813171979453,47821,0.41029634731987
"Missouri",2000,"MO",490.04407519216,6.20173215987744,24.1456488414825,135.79470014625,323.90199404455,4037.72082947363,745.01211839911,2851.34912695875,441.359584115773,-10.1627518181676,-0.363333862010749,-2.1694765220192,5.06027955995859,-12.6902209940962,-40.4835536497212,-29.7822149590306,"Missouri",0,1,0,0,0,0,0,1,0,0,0,21.0490619790656,62875,0.488871492523243
"Montana",2000,"MT",311.130077200605,2.21681565515216,34.1389610893432,22.5006788997944,252.273621556315,3568.85152322946,401.686996713571,2957.01040240746,210.154124108424,74.3777303504875,-0.275314311691187,0.94832107638414,-4.57291483091284,78.2776384167074,272.103413000284,311.614442603252,"Montana",0,1,0,0,0,0,0,1,0,0,0,-2.13003761268584,45699,0.464407071054388
"Nebraska",2000,"NE",327.594297311401,3.68149138969288,25.4782578715253,67.0265178409163,231.408030209266,3767.91878279376,592.018877285373,2870.27768379261,305.622221715774,-102.590549521906,0.0801113408581626,0.628735534565777,-8.8425551878683,-94.4568412094612,89.8893619196824,128.487029613933,"Nebraska",0,1,1,0,0,0,0,1,0,0,0,-20.902902711907,58209,0.389738486172458
"Nevada",2000,"NV",524.156802653513,6.45562607812709,43.0375071875139,227.348133898693,247.315535489179,3744.41325615274,877.064361591127,2208.17442401053,659.174470551085,-45.7469089888061,-2.66415982246282,-9.08345102009994,-5.28931371090087,-28.7099844353425,-338.708341545318,-177.727381872897,"Nevada",0,0,0,0,1,0,1,0,0,0,1,-64.5496299478499,63797,0.50930879513033
"New Hampshire",2000,"NH",175.353985236926,1.78024350494341,42.2403231627482,36.6568321699712,94.6765863992633,2257.75336506483,403.953435303523,1679.98342755137,173.81650220993,78.8618369836921,0.28165966667058,13.517466262519,15.2603851457424,49.8023259087602,72.5683648899903,-84.5990420148876,"New Hampshire",0,1,0,0,0,0,0,1,0,0,0,61.0896957087398,71002,0.525491849353569
"New Jersey",2000,"NJ",383.844266045506,3.43460873388913,16.1272112522061,161.070076714185,203.212369345226,2776.64941439327,522.012989714,1848.7702555753,405.866169103971,-28.022406057048,-0.089712521132721,-1.17511853290122,-13.8320404818997,-12.9255345211143,-211.446975670257,-128.017852406959,"New Jersey",0,1,0,0,0,0,0,1,0,0,0,-28.3130177037206,70276,0.588967590944007
"New Mexico",2000,"NM",757.869784491431,7.42147257408554,50.6859089874583,137.379703426961,562.382699502926,4761.01209095317,1173.08743154379,3184.36147299189,403.563186417496,-76.6877965330743,-2.34951838832259,-3.57182906261979,-10.8519771145127,-59.9144719676194,-367.033871788317,-241.980199020086,"New Mexico",0,1,0,0,0,0,0,1,0,0,0,-63.4901815856126,48928,0.54968090862817
"New York",2000,"NY",553.902132521366,5.01674258793409,18.6019972010581,213.627865306996,316.655527425378,2545.67014274582,463.447944998373,1796.44176992576,285.780427821695,-34.9276165070379,0.0542773451120944,-0.97858271054184,-27.1918350315453,-6.81147611006281,-144.920259274861,-61.6964614944968,"New York",0,1,1,0,0,0,0,1,0,0,0,-34.3947521473552,56806,0.682788466059429
"North Carolina",2000,"NC",497.5704137732,6.95711547059979,27.0954800738895,156.472980986079,307.044837242632,4421.75624180598,1216.10378426084,2891.76231561625,313.890141928883,-44.5174676204704,-0.257826674582883,-1.07154949652471,-1.51072500816531,-41.6773664411974,-211.713587253483,-120.515241639607,"North Carolina",0,1,1,0,0,0,0,1,0,0,0,-20.4152480119457,53423,0.499385868966449
"North Dakota",2000,"ND",81.4388041108689,0.622858922454064,26.3157894736842,8.7200249143569,45.7801308003737,2206.63344752414,325.910931174089,1727.18779196512,153.534724384927,14.5265822147911,-0.955259518491166,3.90650761226194,-0.117438354936388,11.6927724759567,-120.775629181889,-67.9219346100788,"North Dakota",0,1,0,0,0,0,0,1,0,0,0,-9.95834609699898,50187,0.445603618072018
"Ohio",2000,"OH",334.136635327319,3.68180080576827,37.6195484244887,137.495001382877,155.340284714185,3707.68791717534,780.717933540853,2583.22367204139,343.746311593092,17.7371084341589,0.154997903236134,0.939021511251461,9.52624619150343,7.11684282816788,27.5179483728839,24.3016335741877,"Ohio",0,1,1,0,0,0,0,1,0,0,0,-4.42109232640274,59899,0.509080391171753
"Oklahoma",2000,"OK",497.789694359388,5.27436248316986,41.20957940147,75.782735678512,375.523016796236,4060.82441183613,917.536211976049,2785.44299138656,357.845208473524,-10.4228245950985,-1.60464208020096,0.263123667119864,-7.15244920888082,-1.92885697313653,-114.820695851556,-2.37039045119991,"Oklahoma",0,1,0,0,0,0,0,1,0,0,0,-3.43653768584716,45218,0.328150916886108
"Oregon",2000,"OR",350.733720329023,2.0459467019193,37.5869636952603,84.4099153591849,226.690894572659,4494.65262601643,748.75803728241,3338.69273943203,407.201849301996,-24.1583986738939,-0.607729816119365,0.827512837429239,-1.77426064711634,-22.6039210480875,-132.21331567385,-70.4372346282844,"Oregon",0,0,1,0,1,0,1,1,0,0,0,-3.90692308915339,59253,0.571105140085457
"Pennsylvania",2000,"PA",420.029095222609,4.90185940066708,26.4390987939634,147.829331260981,240.858805766997,2575.30013303418,440.353083701122,1839.16624745726,295.7808018758,-0.438911490071973,-0.0339352489315239,-0.899534070958524,-7.83162500254204,8.32618283236013,-117.884535053636,-59.6973191746313,"Pennsylvania",0,1,0,0,0,0,0,1,0,0,0,-31.3323185335776,58803,0.527104166152843
"Rhode Island",2000,"RI",297.714722331657,4.29258651231162,39.3010142904975,87.9503280966958,166.170793432152,3178.70800777244,631.487171366731,2102.22270129607,444.998135109637,11.0831579389674,0.659228653812737,-0.161289117087577,8.42016163844254,2.1650567637997,-117.252202921942,-146.825813114731,"Rhode Island",0,1,0,0,0,0,0,1,0,0,0,38.0620549577631,58832,0.627343358355849
"South Carolina",2000,"SC",828.138101281851,7.25321858459048,41.3757486268735,155.034431601899,624.474702468487,4518.68040275054,1004.9571137873,3125.23990456659,388.483384396657,-19.0630467117342,0.613549806268942,0.534065095104999,6.79996585332574,-27.0106274664338,41.0988068829874,39.2865613646809,"South Carolina",0,1,0,0,0,0,0,1,0,0,0,16.7391382615617,52381,0.429628163416901
"South Dakota",2000,"SD",166.789429339042,0.927343928016915,40.405699720737,17.3545792243165,108.101806465972,2153.02764544727,383.655430790998,1663.65500686235,105.717207793928,-0.57447325434805,-1.52787224694725,-5.42500221192734,3.30528666757719,3.07311453694933,-323.876272395739,-251.822812305528,"South Dakota",0,1,0,0,0,0,0,1,0,0,0,-11.7239659085241,50854,0.41673011862029
"Tennessee",2000,"TN",707.171712147207,7.20653200060535,38.4231193983495,166.365427770072,495.17663297818,4183.04028820503,990.35326595636,2708.794763769,483.892258479671,12.1638385766,0.0760951564892816,-5.61781405060269,9.56876284498287,8.1367946257306,183.758802812855,106.732408007618,"Tennessee",0,1,0,0,0,0,0,1,0,0,0,23.331689430691,47538,0.362144540295076
"Texas",2000,"TX",545.050743772006,5.93713162687957,37.6753683851098,145.104839769382,356.333403990635,4410.44474774864,906.275807099812,3057.39259210947,446.77634853936,-15.2426606697205,-0.134468049055655,-0.310794254636157,-1.59638329625076,-13.2010150697779,-60.9915687290804,-5.15820515343512,"Texas",0,1,0,0,0,0,0,1,0,0,0,-12.3952368131876,53830,0.412933251809208
"Utah",2000,"UT",255.735235443444,1.92551481773211,38.6446345977398,55.6160326424019,159.54905338557,4220.32546573949,642.495037321403,3288.51063220025,289.319796217841,-19.8258875726007,-0.140371945380166,0.801345255274001,1.24564919503788,-21.7325100775323,-480.975479497604,-381.067682749821,"Utah",0,1,0,0,0,0,0,1,0,0,0,-57.2796602661323,66295,0.300264083423276
"Vermont",2000,"VT",113.496937553689,1.47825244281216,22.9950379993003,19.2172817565581,69.8063653550187,2873.394248284,575.040200253931,2165.47557844839,132.878469581671,-0.35761157555919,-1.3849536743435,0.0893890620550373,8.26972895566882,-7.33177591893956,168.675010907366,210.074224320324,"Vermont",0,1,0,0,0,0,0,1,0,0,0,-20.7241174092678,55203,0.636276128041836
"Virginia",2000,"VA",281.739884707456,5.66503002395276,22.8296471788221,88.9310822962161,164.314125208465,2746.40938106368,429.948937029871,2064.81161656082,251.648827472994,-32.9156790477613,-0.0385203779729411,-2.19613519697435,-12.1468887297479,-18.5341347430661,-312.847015642691,-261.654952485897,"Virginia",0,1,0,0,0,0,0,1,0,0,0,-9.56505101111873,65756,0.513443363399678
"Washington",2000,"WA",369.656476343122,3.32534740973251,46.4361013287647,98.6067303334967,221.288297271128,4735.97335378761,907.276928994162,3234.57899829338,594.117426500067,-7.59574949886365,0.354720654391767,-0.659624599473631,-2.29034683035734,-5.00049872342453,-141.986871431062,-106.663845927122,"Washington",0,0,0,0,1,0,1,1,0,0,0,6.81930534331514,59290,0.576377258509007
"West Virginia",2000,"WV",316.477395893702,2.54376379715364,18.3040394969099,41.419110523219,254.210482076419,2286.29066151131,546.909216388032,1556.06455408927,183.316891034007,-34.1729897331745,-1.828297513535,-0.346399258812539,4.83768613884954,-36.8359790996765,-83.7539667195924,-35.5871331943445,"West Virginia",0,1,0,0,0,0,0,1,0,0,0,-24.8817754319509,41006,0.461963412098167
"Wisconsin",2000,"WI",236.777955413033,3.15082476100808,21.7201825241089,84.5875262762938,127.319421851622,2972.29045383995,469.510177257198,2229.90766591936,272.872610663398,-9.06782606914962,-0.258409425954325,1.62665142217969,-0.148132370609744,-10.2879356947653,-78.0027974381305,-68.982752151795,"Wisconsin",0,1,0,0,0,0,0,1,0,0,0,9.67592222969137,62863,0.52402634453802
"Wyoming",2000,"WY",266.514372739387,2.4302222438242,32.4029632509893,14.1762964223078,217.504890822266,3031.49973065037,420.833485222224,2494.62313328554,116.043112142605,34.0299377286906,0.136653826678314,3.83761114653603,-1.25316383849176,31.3088365939681,-193.674476296225,-116.500256525179,"Wyoming",0,1,0,0,0,0,0,1,0,0,0,-8.22659482275334,55252,0.256038784869801
"Alabama",2001,"AL",438.182716509074,8.4808114368777,30.6338545041836,124.952113624077,274.115936943936,3876.84966721206,909.438359940854,2685.03832700219,282.372980269023,-47.9768031779127,1.08273178946703,-2.69123375558122,-3.26627588818968,-43.1020253236089,-182.852160945612,-179.727475430859,"Alabama",0,1,0,0,0,0,0,1,0,0,0,-5.65742156588067,47664,0.374287557653259
"Alaska",2001,"AK",589.460726291369,6.15501159982955,79.068225936272,81.1198964695485,423.117592285719,3655.12996543724,607.136657039597,2634.81842715781,413.17488123984,22.5730893546676,1.84832443120521,-0.2067193528503,2.96149970562512,17.9699845706875,-27.4065776009174,-50.9592967420754,"Alaska",0,0,0,0,1,0,1,1,0,0,0,38.3335906373508,77763,0.370031626942483
"Arizona",2001,"AZ",540.327561925213,7.53726328753566,28.6039141761979,167.101127084666,337.085257376814,5537.51427840314,1033.00077671498,3520.8441131901,983.669388498061,8.59969682009535,0.540074637092601,-2.13303986767043,20.8423425918391,-10.6496805411659,239.706912760857,76.7265074058591,"Arizona",0,1,0,0,0,0,0,1,0,0,0,141.589894197943,57891,0.464420544005117
"Arkansas",2001,"AR",452.369801736595,5.49226666587499,33.1020396348682,80.936713501847,332.838781934005,3677.8147310014,823.69156024163,2582.47863025838,271.644540501385,7.09412282584503,-0.791865899397697,1.38213240063461,6.08820598333121,0.415650341276887,7.76909622919629,-26.1844953494583,"Arkansas",0,1,0,0,0,0,0,1,0,0,0,12.3492610819188,45195,0.35231749435882
"California",2001,"CA",615.214310860522,6.37563722774461,28.7857419711407,186.743165835671,393.309765825966,3277.95902615523,671.30026554847,2016.55972060258,590.099040004176,-6.34092022832237,0.237760499691698,-0.102725457429671,8.8687382317942,-15.3446935023785,159.767079899763,92.0740858912156,"California",0,0,1,0,1,0,1,1,0,0,0,52.6731668963777,64070,0.621355574250186
"Colorado",2001,"CO",349.628491517357,3.5657953562963,43.5568673269105,80.2303955166668,222.275433317483,3856.63336108485,643.942018362041,2738.8919268362,473.799415886611,15.61016526373,0.450429885565744,2.31314833380596,9.69294150027488,3.15364554408336,208.005667950209,115.405465540313,"Colorado",0,0,1,0,1,0,1,1,0,0,0,79.4731938786932,66964,0.507872742121394
"Connecticut",2001,"CT",334.594808947296,3.0571227757976,18.604775749854,121.789948296775,191.142962124869,2774.67374676891,499.592092475344,1914.69055220954,360.391102084026,9.89097859902762,0.179479858983507,-1.30381504198232,9.26823750869725,1.74707627332916,-133.301875484664,-96.6643918305799,"Connecticut",0,1,0,0,0,0,0,1,0,0,0,-24.2440465623807,72319,0.598831537586623
"Delaware",2001,"DE",611.097930075232,2.88727452582793,52.7241435151186,145.116928341612,410.369583692673,3439.49716231128,645.745224385167,2444.89385500107,348.858082925035,-73.3073787558039,-0.303128741145019,-1.38509589274251,-32.7799578247991,-38.8391962971172,-354.147554380914,-280.986696300611,"Delaware",0,1,0,0,0,0,0,1,0,0,0,-53.260344844235,67242,0.64842972675389
"Florida",2001,"FL",798.3287455881,5.33794896945215,40.5598616774963,200.734975719661,551.69595922149,4779.21717817939,1075.23637525171,3154.81334584962,549.167457078065,-13.6718215365173,-0.312023769272962,-3.59501940465558,1.70952406284266,-11.4743024254313,-103.516792948057,-88.1208407901881,"Florida",0,1,0,0,0,0,0,1,0,0,0,-8.82835556007899,49373,0.514943174993311
"Georgia",2001,"GA",495.748290113931,7.11423957879895,25.9348533140162,171.336585976359,291.362611244758,4138.53637250158,854.172721602317,2837.17777877975,447.185872119521,-8.9757949079945,-0.837922364841357,1.89513794522342,9.48382752285011,-19.5168380112267,-107.869244192239,-99.8695602815055,"Georgia",0,1,0,0,0,0,0,1,0,0,0,-25.5707661950212,57717,0.435177075577255
"Hawaii",2001,"HI",254.029261041349,2.60793594909309,33.3326813493461,93.0707141832597,125.01792955965,5120.51924004746,909.680658243034,3661.29757853147,549.54100327296,10.2067446840275,-0.280956424808821,4.77391673877288,0.378538872064041,5.33524549799941,165.408500548794,91.1218430813778,"Hawaii",0,0,0,0,1,0,1,1,0,0,0,44.8927754433514,64310,0.672412244913894
"Idaho",2001,"ID",243.149816179951,2.27172048751122,32.1827069064089,18.5523839813416,190.143004804689,2891.21866445553,568.460189991557,2141.85379964183,180.904674822143,-9.33230643192178,1.03519953195874,2.50620397314935,1.31837316332889,-14.1920831003587,-42.5045851524587,-64.1768676235238,"Idaho",0,1,0,0,0,0,0,1,0,0,0,19.6932552419885,51841,0.337188473177243
"Illinois",2001,"IL",633.135485482811,7.84330827228612,32.0281732911073,199.12578262359,394.138221295828,3471.56645003321,632.240933011838,2450.09136016464,389.234156856741,-20.6537439040792,0.612622918458006,0.416067835506844,-7.33524539145097,-14.3471892665929,-113.806727006735,-71.4772991785326,"Illinois",0,1,0,0,0,0,0,1,0,0,0,-15.5151312065975,62591,0.570262475252933
"Indiana",2001,"IN",371.061753365532,6.74093886425463,28.0083561526899,117.044243572809,219.268214775779,3452.8623119984,697.891196023727,2404.06689165842,350.904224316248,21.9119733726532,0.951926967999643,-0.920257272061544,13.7301164924852,8.15018718422988,50.0909870136306,24.2073903193027,"Indiana",0,1,0,0,0,0,0,1,0,0,0,4.056892236652,54739,0.477995324051466
"Iowa",2001,"IA",268.249949607209,1.70533979406999,22.1353105270284,39.3592424471353,205.050056838975,3023.02174615199,575.893248457435,2259.37058636745,187.757911327106,1.84062514416263,0.133401758500447,-0.965344082645675,2.76042427115755,-0.0878568028497,55.6811509205627,34.1214341888076,"Iowa",0,1,0,0,0,0,0,1,0,0,0,4.11454169339456,55548,0.522576442807513
"Kansas",2001,"KS",403.719294999306,3.40472776055882,34.9724753666096,89.6701669981959,275.671924873942,3905.7038441967,759.180274783735,2851.01540454272,295.508164870241,14.2709279670961,-2.88149707501363,-3.04244642010659,13.4915370381227,6.70333442409361,-113.648801113667,-127.576466215472,"Kansas",0,1,0,0,0,0,0,1,0,0,0,53.8790729656339,56144,0.307380838960966
"Kentucky",2001,"KY",258.306101824216,4.44846854711543,25.8306101824216,80.3427827653057,147.684240329373,2638.5071234482,662.698927648731,1755.9899489188,219.818246880665,-36.1936580581522,-0.326668280347994,-1.1625207956229,-0.216002261745601,-34.4884667204357,-26.7367338825907,-53.6384588402768,"Kentucky",0,1,0,0,0,0,0,1,0,0,0,-9.63573725350989,52106,0.391190921529449
"Louisiana",2001,"LA",686.252228004495,11.2071310460347,31.3844408335063,175.913929233566,467.746726891388,4645.99334998819,1039.0867150087,3121.77878868138,485.127846298112,5.11185043254147,-1.32370375817997,-2.11316577704607,7.37420111687931,1.17451885088826,-95.6745399266365,-108.155764558557,"Louisiana",0,1,0,0,0,0,0,1,0,0,0,9.17988864517355,45172,0.328163783735047
"Maine",2001,"ME",111.719230499739,1.47920932368993,25.3801178696272,20.55322428706,64.3066790193621,2581.14241671662,537.030837621743,1914.01901173247,130.092567362414,2.14398556337832,0.302667681567226,0.280562837676211,1.17950524677289,0.381249797361995,70.9516051931028,38.92537862678,"Maine",0,0,1,0,1,0,1,1,0,0,0,26.4000306366667,49632,0.543748768931911
