,row,location,treatmdollar,treatmmin,treatflyer,treatinfo,treatv,solicitor,voterin2010,hour,nosolsign,toeliminate,dnd,votedin2010,votedin2008,friendsask2010,relativesask2010,coworkersask2010,peopleask2010,friendsask2008,relativesask2008,treatment,saidyes,coworkersask2008,peopleask2008,charity,date,year,answer,dhhRep,dhhDem
158,138,Oak Park,10,5,Ooe,No,V,Igor,1,11,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,Ooe-10d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
159,285,Oak Park,0,5,Nw,No,Nv,Sonia,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
160,286,Oak Park,0,5,Nw,No,Nv,Sonia,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
161,287,Oak Park,0,5,Nw,No,Nv,Sonia,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
162,288,Oak Park,0,5,Nw,No,Nv,Sonia,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
163,289,Oak Park,0,5,Nw,No,Nv,Sonia,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,1,False,True
164,290,Oak Park,0,5,Nw,No,Nv,Sonia,1,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
165,291,Oak Park,0,5,Nw,No,Nv,Sonia,0,11,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
166,292,Oak Park,0,5,Nw,No,Nv,Sonia,0,11,1,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
167,279,Oak Park,10,10,Ooe,V,Nv,Sonia,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
168,280,Oak Park,10,10,Ooe,V,Nv,Sonia,1,10,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
169,283,Oak Park,10,10,Ooe,V,Nv,Sonia,1,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Ooe-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,True
170,284,Oak Park,10,10,Ooe,V,Nv,Sonia,0,10,0,0,0,0.0,1.0,,,,,,,Ooe-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
171,353,Oak Park,10,5,Nw,No,Nv,Peter M,1,10,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
172,354,Oak Park,10,5,Nw,No,Nv,Peter M,0,10,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
173,355,Oak Park,10,5,Nw,No,Nv,Peter M,1,10,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,1,False,False
174,356,Oak Park,10,5,Nw,No,Nv,Peter M,0,10,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,1,False,False
175,350,Oak Park,10,10,We,No,V,Peter M,1,13,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-09,2011,1,True,False
176,351,Oak Park,10,10,We,No,V,Peter M,1,10,1,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
177,352,Oak Park,10,10,We,No,V,Peter M,0,10,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
178,118,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
179,119,Oak Park,0,5,W,No,V,Igor,0,10,1,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
180,120,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
181,121,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
182,122,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
183,123,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
184,124,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
185,125,Oak Park,0,5,W,No,V,Igor,0,10,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
186,314,Oak Park,0,5,Nw,V,V,Vlad,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
187,315,Oak Park,0,5,Nw,V,V,Vlad,0,10,0,0,0,0.0,1.0,3.0,0.0,2.0,0.0,10.0,5.0,Nw-0d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
188,309,Oak Park,10,10,Nw,No,V,Vlad,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
189,310,Oak Park,10,10,Nw,No,V,Vlad,0,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
190,316,Oak Park,0,5,Nw,V,V,Vlad,1,10,1,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
191,311,Oak Park,10,10,Nw,No,V,Vlad,0,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
192,312,Oak Park,10,10,Nw,No,V,Vlad,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
193,313,Oak Park,10,10,Nw,No,V,Vlad,1,10,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,False
194,8,Oak Park,0,5,Nw,No,Nv,Bryant,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
195,12,Oak Park,10,5,Ooe,V,Nv,Bryant,0,11,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
196,10,Oak Park,0,5,Nw,No,Nv,Bryant,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
197,11,Oak Park,0,5,Nw,No,Nv,Bryant,1,10,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
198,14,Oak Park,10,5,Ooe,V,Nv,Bryant,1,11,1,1,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
199,15,Oak Park,10,5,Ooe,V,Nv,Bryant,0,11,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
200,16,Oak Park,10,5,Ooe,V,Nv,Bryant,1,11,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
201,2,Oak Park,0,5,Oo,V,V,Bryant,1,10,1,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
202,17,Oak Park,10,5,Ooe,V,Nv,Bryant,0,11,0,0,0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,Ooe-10d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
203,3,Oak Park,0,5,Oo,V,V,Bryant,0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,Oo-0d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
204,4,Oak Park,0,5,Oo,V,V,Bryant,0,10,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
205,5,Oak Park,0,5,Oo,V,V,Bryant,1,10,1,1,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
206,6,Oak Park,0,5,Oo,V,V,Bryant,0,10,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
207,7,Oak Park,0,5,Oo,V,V,Bryant,1,10,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Oo-0d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
208,185,Oak Park,0,5,Ooe,No,V,Peter Y,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
209,186,Oak Park,0,5,Ooe,No,V,Peter Y,0,10,1,1,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
210,187,Oak Park,0,5,Ooe,No,V,Peter Y,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
211,188,Oak Park,0,5,Ooe,No,V,Peter Y,0,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,1,False,True
212,189,Oak Park,0,5,Ooe,No,V,Peter Y,1,10,0,0,0,1.0,1.0,2.0,3.0,3.0,0.0,,,Ooe-0d5m,1,,,Sv2011,2011-07-09,2011,1,False,True
213,190,Oak Park,0,5,Ooe,No,V,Peter Y,1,10,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
214,191,Oak Park,0,5,Ooe,No,V,Peter Y,1,10,1,1,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
215,255,Oak Park,10,5,Nw,V,Nv,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
216,256,Oak Park,10,5,Nw,V,Nv,Jonathanf,1,11,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
217,257,Oak Park,10,5,Nw,V,Nv,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
218,258,Oak Park,10,5,Nw,V,Nv,Jonathanf,0,11,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
219,259,Oak Park,10,5,Nw,V,Nv,Jonathanf,1,11,0,0,0,1.0,1.0,2.5,0.0,,0.0,,,Nw-10d5m,1,,,Sv2011,2011-07-09,2011,1,True,False
220,317,Oak Park,10,5,W,V,V,Vlad,0,10,0,0,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
221,320,Oak Park,10,5,Nw,V,Nv,Vlad,0,10,1,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
222,321,Oak Park,10,5,Nw,V,Nv,Vlad,1,10,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,1,False,False
223,318,Oak Park,10,5,W,V,V,Vlad,0,11,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,W-10d5m,1,,,Sv2011,2011-07-09,2011,1,True,False
224,319,Oak Park,10,5,W,V,V,Vlad,0,11,0,0,0,1.0,1.0,0.0,0.0,0.0,5.0,,,W-10d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
225,322,Oak Park,10,5,Nw,V,Nv,Vlad,0,11,1,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
226,323,Oak Park,10,5,Nw,V,Nv,Vlad,0,11,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
227,348,Oak Park,10,10,Oo,No,Nv,Vlad,1,14,0,0,0,1.0,1.0,4.0,2.0,1.0,0.0,,,Oo-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
228,349,Oak Park,10,10,Oo,No,Nv,Vlad,1,14,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,Oo-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
229,159,Oak Park,10,10,Oo,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
230,163,Oak Park,10,10,Oo,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
231,164,Oak Park,10,10,Oo,V,Nv,Igor,1,14,0,1,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
232,165,Oak Park,10,10,Oo,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
233,166,Oak Park,10,10,Oo,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
234,161,Oak Park,10,10,Oo,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
235,167,Oak Park,10,10,Oo,V,Nv,Igor,0,14,1,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
236,168,Oak Park,10,10,Oo,V,Nv,Igor,1,14,1,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
237,169,Oak Park,10,10,Oo,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
238,171,Oak Park,10,10,Oo,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
239,162,Oak Park,10,10,Oo,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
240,172,Oak Park,10,10,Oo,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Oo-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
241,207,Oak Park,10,10,Nw,V,V,Peter Y,1,14,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
242,208,Oak Park,10,10,Nw,V,V,Peter Y,1,14,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
243,209,Oak Park,10,10,Nw,V,V,Peter Y,1,14,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,True
244,210,Oak Park,10,10,Nw,V,V,Peter Y,0,14,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,True
245,211,Oak Park,10,10,Nw,V,V,Peter Y,1,14,0,0,0,,,,,,,,,Nw-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
246,337,Oak Park,0,5,Oo,V,Nv,Vlad,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,1,False,False
247,344,Oak Park,0,5,Oo,V,Nv,Vlad,1,14,1,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
248,338,Oak Park,0,5,Oo,V,Nv,Vlad,0,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
249,345,Oak Park,0,5,Oo,V,Nv,Vlad,0,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,1,True,False
250,339,Oak Park,0,5,Oo,V,Nv,Vlad,0,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
251,346,Oak Park,0,5,Oo,V,Nv,Vlad,0,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
252,347,Oak Park,0,5,Oo,V,Nv,Vlad,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
253,340,Oak Park,0,5,Oo,V,Nv,Vlad,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
254,341,Oak Park,0,5,Oo,V,Nv,Vlad,0,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
255,342,Oak Park,0,5,Oo,V,Nv,Vlad,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
256,343,Oak Park,0,5,Oo,V,Nv,Vlad,0,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
257,64,Oak Park,10,5,Oo,No,V,James,1,13,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
258,63,Oak Park,10,5,Oo,No,V,James,0,13,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
259,65,Oak Park,10,5,Oo,No,V,James,0,13,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
260,93,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,1,False,False
261,94,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
262,95,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Ooe-10d5m,1,,,Sv2011,2011-07-09,2011,1,False,True
263,99,Oak Park,10,5,Ooe,V,Nv,Stephanie,0,13,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
264,100,Oak Park,10,5,Ooe,V,Nv,Stephanie,0,13,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
265,96,Oak Park,10,5,Ooe,V,Nv,Stephanie,0,13,1,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
266,101,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,1,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
267,97,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
268,102,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,Ooe-10d5m,1,,,Sv2011,2011-07-09,2011,1,True,True
269,103,Oak Park,10,5,Ooe,V,Nv,Stephanie,1,13,0,0,0,1.0,1.0,2.0,0.0,2.0,0.0,,,Ooe-10d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
270,104,Oak Park,10,5,Ooe,V,Nv,Stephanie,0,13,0,0,0,,,,,,,,,Ooe-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
271,293,Oak Park,0,5,Oo,V,V,Sonia,1,13,0,0,0,1.0,1.0,0.0,0.0,0.0,4.0,,,Oo-0d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
272,294,Oak Park,0,5,Oo,V,V,Sonia,0,13,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
273,295,Oak Park,0,5,Oo,V,V,Sonia,1,13,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
274,296,Oak Park,0,5,Oo,V,V,Sonia,1,13,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
275,297,Oak Park,0,5,Oo,V,V,Sonia,1,13,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Oo-0d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
276,298,Oak Park,0,5,Oo,V,V,Sonia,1,13,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
277,299,Oak Park,0,5,Oo,V,V,Sonia,1,13,0,0,1,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
278,232,Oak Park,10,10,Ooe,V,V,Bonnie,1,13,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Ooe-10d10m,1,,,Sv2011,2011-07-09,2011,1,True,False
279,233,Oak Park,10,10,Ooe,V,V,Bonnie,1,13,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
280,235,Oak Park,10,10,Ooe,V,V,Bonnie,0,13,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
281,385,Oak Park,10,10,Ooe,No,V,Peter M,0,14,0,0,1,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
282,386,Oak Park,10,10,Ooe,No,V,Peter M,1,14,0,0,0,1.0,1.0,0.0,0.0,2.0,3.0,,,Ooe-10d10m,1,,,Sv2011,2011-07-09,2011,1,True,False
283,387,Oak Park,10,10,Ooe,No,V,Peter M,0,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,False
284,388,Oak Park,10,10,Ooe,No,V,Peter M,0,14,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ooe-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
285,236,Oak Park,10,10,We,V,V,Bonnie,0,13,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
286,240,Oak Park,10,10,We,V,V,Bonnie,1,13,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
287,237,Oak Park,10,10,We,V,V,Bonnie,1,13,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
288,238,Oak Park,10,10,We,V,V,Bonnie,1,13,1,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
289,239,Oak Park,10,10,We,V,V,Bonnie,1,13,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
290,389,Oak Park,0,5,Ooe,V,Nv,Peter M,0,14,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
291,390,Oak Park,0,5,Ooe,V,Nv,Peter M,0,14,0,0,0,,,,,,,,,Ooe-0d5m,0,,,Sv2011,2011-07-09,2011,1,True,True
292,260,Oak Park,10,10,W,No,V,Jonathanf,0,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,False
293,261,Oak Park,10,10,W,No,V,Jonathanf,1,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
294,262,Oak Park,10,10,W,No,V,Jonathanf,1,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
295,263,Oak Park,10,10,W,No,V,Jonathanf,0,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
296,264,Oak Park,10,10,W,No,V,Jonathanf,1,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
297,215,Oak Park,10,5,We,V,Nv,Peter Y,1,14,1,1,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
298,212,Oak Park,10,5,We,V,Nv,Peter Y,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
299,213,Oak Park,10,5,We,V,Nv,Peter Y,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
300,214,Oak Park,10,5,We,V,Nv,Peter Y,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-10d5m,1,,,Sv2011,2011-07-09,2011,1,False,False
301,173,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
302,174,Oak Park,10,10,Ooe,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
303,201,Oak Park,10,10,We,No,Nv,Peter Y,1,13,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
304,175,Oak Park,10,10,Ooe,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
305,202,Oak Park,10,10,We,No,Nv,Peter Y,1,13,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
306,176,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,True,False
307,203,Oak Park,10,10,We,No,Nv,Peter Y,1,13,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-09,2011,1,False,False
308,177,Oak Park,10,10,Ooe,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
309,178,Oak Park,10,10,Ooe,V,Nv,Igor,0,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,False
310,179,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,0,1,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
311,180,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,1,False,False
312,181,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,True
313,182,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
314,183,Oak Park,10,10,Ooe,V,Nv,Igor,1,14,1,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
315,184,Oak Park,10,10,Ooe,V,Nv,Igor,0,14,1,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-09,2011,0,False,False
316,241,Oak Park,0,5,We,No,Nv,Bonnie,1,14,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,True
317,242,Oak Park,0,5,We,No,Nv,Bonnie,0,14,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
318,243,Oak Park,0,5,We,No,Nv,Bonnie,0,14,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-09,2011,0,True,False
319,20,Oak Park,10,5,Nw,No,V,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
320,21,Oak Park,10,5,Nw,No,V,Bryant,0,13,1,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,False,False
321,22,Oak Park,10,5,Nw,No,V,Bryant,0,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-09,2011,0,True,True
